"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",16,0,3785403,482,24,"__amd_rocclr_copyBuffer",482,1248673382967861,1248673382972421,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,483,24,"__amd_rocclr_copyBuffer",483,1248673382991542,1248673382996582,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,484,24,"__amd_rocclr_copyBuffer",484,1248673383015222,1248673383020742,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,485,24,"__amd_rocclr_copyBuffer",485,1248673383040102,1248673383044702,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,486,24,"__amd_rocclr_copyBuffer",486,1248673383063502,1248673383068222,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,487,24,"__amd_rocclr_copyBuffer",487,1248673383088462,1248673383093382,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,488,24,"__amd_rocclr_copyBuffer",488,1248673383112622,1248673383116342,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,489,24,"__amd_rocclr_copyBuffer",489,1248673383135542,1248673383140262,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,490,24,"__amd_rocclr_copyBuffer",490,1248673383159503,1248673383164223,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,491,24,"__amd_rocclr_copyBuffer",491,1248673383183623,1248673383188463,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,492,24,"__amd_rocclr_copyBuffer",492,1248673383207143,1248673383211863,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,493,24,"__amd_rocclr_copyBuffer",493,1248673383231503,1248673383236063,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,494,24,"__amd_rocclr_copyBuffer",494,1248673383254623,1248673383259383,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,495,24,"__amd_rocclr_copyBuffer",495,1248673383279223,1248673383284063,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,496,24,"__amd_rocclr_copyBuffer",496,1248673383302743,1248673383307664,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,497,24,"__amd_rocclr_copyBuffer",497,1248673383327264,1248673383331784,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,498,24,"__amd_rocclr_copyBuffer",498,1248673383350824,1248673383355584,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,499,24,"__amd_rocclr_copyBuffer",499,1248673383374744,1248673383379304,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,500,24,"__amd_rocclr_copyBuffer",500,1248673383397504,1248673383402224,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,501,24,"__amd_rocclr_copyBuffer",501,1248673383421464,1248673383426024,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,502,24,"__amd_rocclr_copyBuffer",502,1248673383446024,1248673383450904,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,503,24,"__amd_rocclr_copyBuffer",503,1248673383470625,1248673383475585,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,504,24,"__amd_rocclr_copyBuffer",504,1248673383494265,1248673383498945,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,505,24,"__amd_rocclr_copyBuffer",505,1248673383518545,1248673383523425,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,506,24,"__amd_rocclr_copyBuffer",506,1248673383542465,1248673383547145,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,507,24,"__amd_rocclr_copyBuffer",507,1248673383567105,1248673383571945,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,508,24,"__amd_rocclr_copyBuffer",508,1248673383591425,1248673383596065,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,509,24,"__amd_rocclr_copyBuffer",509,1248673383616905,1248673383621745,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,510,24,"__amd_rocclr_copyBuffer",510,1248673383640106,1248673383644786,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,511,24,"__amd_rocclr_copyBuffer",511,1248673383664506,1248673383669186,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,512,24,"__amd_rocclr_copyBuffer",512,1248673383689066,1248673383694146,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,513,24,"__amd_rocclr_copyBuffer",513,1248673383713866,1248673383718706,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,514,24,"__amd_rocclr_copyBuffer",514,1248673383737266,1248673383742226,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,515,24,"__amd_rocclr_copyBuffer",515,1248673383761906,1248673383766386,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,516,24,"__amd_rocclr_copyBuffer",516,1248673383785986,1248673383790466,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,517,24,"__amd_rocclr_copyBuffer",517,1248673383812027,1248673383816907,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,518,24,"__amd_rocclr_copyBuffer",518,1248673383836267,1248673383840747,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,519,24,"__amd_rocclr_copyBuffer",519,1248673383861187,1248673383866027,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,520,24,"__amd_rocclr_copyBuffer",520,1248673383884867,1248673383889347,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,521,24,"__amd_rocclr_copyBuffer",521,1248673383908987,1248673383915267,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,522,24,"__amd_rocclr_copyBuffer",522,1248673383934867,1248673383939187,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,523,24,"__amd_rocclr_copyBuffer",523,1248673383958628,1248673383963188,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,524,24,"__amd_rocclr_copyBuffer",524,1248673383982868,1248673383987708,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,525,24,"__amd_rocclr_copyBuffer",525,1248673384007388,1248673384012228,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,526,24,"__amd_rocclr_copyBuffer",526,1248673384030988,1248673384035668,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,527,24,"__amd_rocclr_copyBuffer",527,1248673384055308,1248673384060068,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,528,24,"__amd_rocclr_copyBuffer",528,1248673384079548,1248673384084028,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,529,24,"__amd_rocclr_copyBuffer",529,1248673384103948,1248673384107388,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,530,24,"__amd_rocclr_copyBuffer",530,1248673384126709,1248673384131189,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,531,24,"__amd_rocclr_copyBuffer",531,1248673384152509,1248673384157469,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,532,24,"__amd_rocclr_copyBuffer",532,1248673384176109,1248673384180789,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,533,24,"__amd_rocclr_copyBuffer",533,1248673384201909,1248673384206749,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,534,24,"__amd_rocclr_copyBuffer",534,1248673384225229,1248673384229909,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,535,24,"__amd_rocclr_copyBuffer",535,1248673384249309,1248673384254269,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,536,24,"__amd_rocclr_copyBuffer",536,1248673384273349,1248673384277990,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,537,24,"__amd_rocclr_copyBuffer",537,1248673384297190,1248673384301630,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,538,24,"__amd_rocclr_copyBuffer",538,1248673384321510,1248673384326230,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,539,24,"__amd_rocclr_copyBuffer",539,1248673384345150,1248673384349710,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,540,24,"__amd_rocclr_copyBuffer",540,1248673384368870,1248673384373510,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,541,24,"__amd_rocclr_copyBuffer",541,1248673384391590,1248673384396030,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,542,24,"__amd_rocclr_copyBuffer",542,1248673384415950,1248673384420310,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,543,24,"__amd_rocclr_copyBuffer",543,1248673384438391,1248673384443111,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,544,24,"__amd_rocclr_copyBuffer",544,1248673384462111,1248673384466311,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,545,24,"__amd_rocclr_copyBuffer",545,1248673384485911,1248673384490271,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,546,24,"__amd_rocclr_copyBuffer",546,1248673384509111,1248673384513391,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,547,24,"__amd_rocclr_copyBuffer",547,1248673384532111,1248673384536751,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,548,24,"__amd_rocclr_copyBuffer",548,1248673384556751,1248673384561111,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,549,24,"__amd_rocclr_copyBuffer",549,1248673384579751,1248673384584391,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,550,24,"__amd_rocclr_copyBuffer",550,1248673384603912,1248673384608472,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,551,24,"__amd_rocclr_copyBuffer",551,1248673384627432,1248673384631832,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,552,24,"__amd_rocclr_copyBuffer",552,1248673384653032,1248673384657392,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,553,24,"__amd_rocclr_copyBuffer",553,1248673384676512,1248673384681072,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,554,24,"__amd_rocclr_copyBuffer",554,1248673384700912,1248673384705592,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,555,24,"__amd_rocclr_copyBuffer",555,1248673384724192,1248673384728792,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,556,24,"__amd_rocclr_copyBuffer",556,1248673384747992,1248673384755792,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,557,24,"__amd_rocclr_copyBuffer",557,1248673384775353,1248673384780033,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,558,24,"__amd_rocclr_copyBuffer",558,1248673384800193,1248673384805913,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,559,24,"__amd_rocclr_copyBuffer",559,1248673384825353,1248673384829913,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,560,24,"__amd_rocclr_copyBuffer",560,1248673384849793,1248673384854113,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,561,24,"__amd_rocclr_copyBuffer",561,1248673384873033,1248673384877593,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,562,24,"__amd_rocclr_copyBuffer",562,1248673384897433,1248673384901913,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,563,24,"__amd_rocclr_copyBuffer",563,1248673384921314,1248673384926274,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,564,24,"__amd_rocclr_copyBuffer",564,1248673384945594,1248673384951034,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,565,24,"__amd_rocclr_copyBuffer",565,1248673384969474,1248673384974434,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,566,24,"__amd_rocclr_copyBuffer",566,1248673384994474,1248673384999674,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,567,24,"__amd_rocclr_copyBuffer",567,1248673385019274,1248673385023754,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,568,24,"__amd_rocclr_copyBuffer",568,1248673385042874,1248673385047034,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,569,24,"__amd_rocclr_copyBuffer",569,1248673385065954,1248673385070594,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,570,24,"__amd_rocclr_copyBuffer",570,1248673385089635,1248673385094475,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,571,24,"__amd_rocclr_copyBuffer",571,1248673385112875,1248673385118195,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,572,24,"__amd_rocclr_copyBuffer",572,1248673385137875,1248673385142035,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,573,24,"__amd_rocclr_copyBuffer",573,1248673385161835,1248673385167035,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,574,24,"__amd_rocclr_copyBuffer",574,1248673385186755,1248673385192155,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,575,24,"__amd_rocclr_copyBuffer",575,1248673385210555,1248673385215195,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,576,24,"__amd_rocclr_copyBuffer",576,1248673385234315,1248673385238595,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,577,24,"__amd_rocclr_copyBuffer",577,1248673385257996,1248673385262756,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,578,24,"__amd_rocclr_copyBuffer",578,1248673385281836,1248673385286116,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,579,24,"__amd_rocclr_copyBuffer",579,1248673385304156,1248673385308676,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,580,24,"__amd_rocclr_copyBuffer",580,1248673385328796,1248673385333236,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,581,24,"__amd_rocclr_copyBuffer",581,1248673385351636,1248673385356196,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,582,24,"__amd_rocclr_copyBuffer",582,1248673385375956,1248673385380396,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,583,24,"__amd_rocclr_copyBuffer",583,1248673385399516,1248673385404077,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,584,24,"__amd_rocclr_copyBuffer",584,1248673385423397,1248673385427957,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,585,24,"__amd_rocclr_copyBuffer",585,1248673385446357,1248673385450877,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,586,24,"__amd_rocclr_copyBuffer",586,1248673385470357,1248673385474877,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,587,24,"__amd_rocclr_copyBuffer",587,1248673385494677,1248673385499197,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,588,24,"__amd_rocclr_copyBuffer",588,1248673385518117,1248673385522637,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,589,24,"__amd_rocclr_copyBuffer",589,1248673385541037,1248673385545597,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,590,24,"__amd_rocclr_copyBuffer",590,1248673385565078,1248673385569638,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,591,24,"__amd_rocclr_copyBuffer",591,1248673385588798,1248673385593238,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,592,24,"__amd_rocclr_copyBuffer",592,1248673385613158,1248673385618078,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,593,24,"__amd_rocclr_copyBuffer",593,1248673385637278,1248673385641758,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,594,24,"__amd_rocclr_copyBuffer",594,1248673385662558,1248673385667558,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,595,24,"__amd_rocclr_copyBuffer",595,1248673385686238,1248673385690798,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,596,24,"__amd_rocclr_copyBuffer",596,1248673385710478,1248673385715478,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,597,24,"__amd_rocclr_copyBuffer",597,1248673385734599,1248673385739039,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,598,24,"__amd_rocclr_copyBuffer",598,1248673385759759,1248673385765279,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,599,24,"__amd_rocclr_copyBuffer",599,1248673385785119,1248673385789599,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,600,24,"__amd_rocclr_copyBuffer",600,1248673385808639,1248673385812799,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,601,24,"__amd_rocclr_copyBuffer",601,1248673385832639,1248673385837119,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,602,24,"__amd_rocclr_copyBuffer",602,1248673385857159,1248673385861639,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,603,24,"__amd_rocclr_copyBuffer",603,1248673385880239,1248673385885439,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,604,24,"__amd_rocclr_copyBuffer",604,1248673385904640,1248673385911000,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,605,24,"__amd_rocclr_copyBuffer",605,1248673385929600,1248673385936360,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,606,24,"__amd_rocclr_copyBuffer",606,1248673385956160,1248673385961240,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,607,24,"__amd_rocclr_copyBuffer",607,1248673385980720,1248673385985400,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,608,24,"__amd_rocclr_copyBuffer",608,1248673386005440,1248673386009840,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,609,24,"__amd_rocclr_copyBuffer",609,1248673386028800,1248673386033400,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,610,24,"__amd_rocclr_copyBuffer",610,1248673386052321,1248673386057201,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,611,24,"__amd_rocclr_copyBuffer",611,1248673386075881,1248673386080361,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,612,24,"__amd_rocclr_copyBuffer",612,1248673386100481,1248673386105241,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,613,24,"__amd_rocclr_copyBuffer",613,1248673386123641,1248673386128121,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,614,24,"__amd_rocclr_copyBuffer",614,1248673386147761,1248673386152761,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,615,24,"__amd_rocclr_copyBuffer",615,1248673386172361,1248673386176801,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,616,24,"__amd_rocclr_copyBuffer",616,1248673386196161,1248673386200681,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,617,24,"__amd_rocclr_copyBuffer",617,1248673386220362,1248673386224682,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,618,24,"__amd_rocclr_copyBuffer",618,1248673386243482,1248673386248042,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,619,24,"__amd_rocclr_copyBuffer",619,1248673386266962,1248673386271482,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,620,24,"__amd_rocclr_copyBuffer",620,1248673386291162,1248673386295682,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,621,24,"__amd_rocclr_copyBuffer",621,1248673386314602,1248673386319122,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,622,24,"__amd_rocclr_copyBuffer",622,1248673386339042,1248673386344082,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,623,24,"__amd_rocclr_copyBuffer",623,1248673386363002,1248673386367482,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,624,24,"__amd_rocclr_copyBuffer",624,1248673386387363,1248673386392403,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,625,24,"__amd_rocclr_copyBuffer",625,1248673386411323,1248673386415763,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,626,24,"__amd_rocclr_copyBuffer",626,1248673386435163,1248673386439603,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,627,24,"__amd_rocclr_copyBuffer",627,1248673386459603,1248673386464643,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,628,24,"__amd_rocclr_copyBuffer",628,1248673386483963,1248673386488723,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,629,24,"__amd_rocclr_copyBuffer",629,1248673386508523,1248673386513803,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,630,24,"__amd_rocclr_copyBuffer",630,1248673386533084,1248673386538204,0,0,8,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,631,24,"__amd_rocclr_copyBuffer",631,1248673386557284,1248673386561844,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,632,24,"__amd_rocclr_copyBuffer",632,1248673386581924,1248673386586964,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,633,24,"__amd_rocclr_copyBuffer",633,1248673386605884,1248673386610484,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,634,24,"__amd_rocclr_copyBuffer",634,1248673386630044,1248673386635164,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,635,24,"__amd_rocclr_copyBuffer",635,1248673386654444,1248673386658964,0,0,8,0,32,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",16,0,3785403,636,24,"__amd_rocclr_copyBuffer",636,1248673386679124,1248673386684164,0,0,8,0,32,1024,1,1,1024,1,1
